Mes,Unidad,Sucursal,Perspectiva,Indicador,Valor,Unidad de Medida
2024-12,Oficial 062,Sucursal 21,Experiencia,Satisfacción del cliente,66.34,Puntos
2024-12,Oficial 062,Sucursal 21,Experiencia,Tasa de reclamos,61.98,%
2024-12,Oficial 062,Sucursal 21,Experiencia,Tiempo de espera,84.64,Horas
2024-12,Oficial 063,Sucursal 21,Eficiencia,Tiempo de procesamiento,98.25,Horas
2024-12,Oficial 063,Sucursal 21,Eficiencia,Clientes atendidos por hora,79.63,Horas
2024-12,Oficial 063,Sucursal 21,Eficiencia,Tasa de errores,71.74,%
2024-12,Oficial 063,Sucursal 21,Calidad,Revisión manual necesaria,86.64,Horas
2024-12,Oficial 063,Sucursal 21,Calidad,Tasa de rechazo,62.66,%
2024-12,Oficial 063,Sucursal 21,Calidad,Cumplimiento de normativa,88.79,Horas
2024-12,Oficial 063,Sucursal 21,Experiencia,Satisfacción del cliente,90.46,Puntos
2024-12,Oficial 063,Sucursal 21,Experiencia,Tasa de reclamos,89.47,%
2024-12,Oficial 063,Sucursal 21,Experiencia,Tiempo de espera,73.23,Horas
2024-12,Oficial 064,Sucursal 22,Eficiencia,Tiempo de procesamiento,80.97,Horas
2024-12,Oficial 064,Sucursal 22,Eficiencia,Clientes atendidos por hora,77.14,Horas
2024-12,Oficial 064,Sucursal 22,Eficiencia,Tasa de errores,85.69,%
2024-12,Oficial 064,Sucursal 22,Calidad,Revisión manual necesaria,71.99,Horas
2024-12,Oficial 064,Sucursal 22,Calidad,Tasa de rechazo,95.01,%
2024-12,Oficial 064,Sucursal 22,Calidad,Cumplimiento de normativa,96.65,Horas
2024-12,Oficial 064,Sucursal 22,Experiencia,Satisfacción del cliente,78.64,Puntos
2024-12,Oficial 064,Sucursal 22,Experiencia,Tasa de reclamos,62.08,%
2024-12,Oficial 064,Sucursal 22,Experiencia,Tiempo de espera,83.42,Horas
2024-12,Oficial 065,Sucursal 22,Eficiencia,Tiempo de procesamiento,82.34,Horas
2024-12,Oficial 065,Sucursal 22,Eficiencia,Clientes atendidos por hora,82.35,Horas
2024-12,Oficial 065,Sucursal 22,Eficiencia,Tasa de errores,69.4,%
2024-12,Oficial 065,Sucursal 22,Calidad,Revisión manual necesaria,86.96,Horas
2024-12,Oficial 065,Sucursal 22,Calidad,Tasa de rechazo,63.48,%
2024-12,Oficial 065,Sucursal 22,Calidad,Cumplimiento de normativa,66.95,Horas
2024-12,Oficial 065,Sucursal 22,Experiencia,Satisfacción del cliente,86.64,Puntos
2024-12,Oficial 065,Sucursal 22,Experiencia,Tasa de reclamos,99.57,%
2024-12,Oficial 065,Sucursal 22,Experiencia,Tiempo de espera,60.42,Horas
2024-12,Oficial 066,Sucursal 22,Eficiencia,Tiempo de procesamiento,78.31,Horas
2024-12,Oficial 066,Sucursal 22,Eficiencia,Clientes atendidos por hora,88.24,Horas
2024-12,Oficial 066,Sucursal 22,Eficiencia,Tasa de errores,87.24,%
2024-12,Oficial 066,Sucursal 22,Calidad,Revisión manual necesaria,86.36,Horas
2024-12,Oficial 066,Sucursal 22,Calidad,Tasa de rechazo,72.83,%
2024-12,Oficial 066,Sucursal 22,Calidad,Cumplimiento de normativa,91.76,Horas
2024-12,Oficial 066,Sucursal 22,Experiencia,Satisfacción del cliente,92.75,Puntos
2024-12,Oficial 066,Sucursal 22,Experiencia,Tasa de reclamos,61.19,%
2024-12,Oficial 066,Sucursal 22,Experiencia,Tiempo de espera,68.37,Horas
2024-12,Oficial 067,Sucursal 23,Eficiencia,Tiempo de procesamiento,86.62,Horas
2024-12,Oficial 067,Sucursal 23,Eficiencia,Clientes atendidos por hora,67.91,Horas
2024-12,Oficial 067,Sucursal 23,Eficiencia,Tasa de errores,84.25,%
2024-12,Oficial 067,Sucursal 23,Calidad,Revisión manual necesaria,66.04,Horas
2024-12,Oficial 067,Sucursal 23,Calidad,Tasa de rechazo,62.2,%
2024-12,Oficial 067,Sucursal 23,Calidad,Cumplimiento de normativa,64.72,Horas
2024-12,Oficial 067,Sucursal 23,Experiencia,Satisfacción del cliente,76.44,Puntos
2024-12,Oficial 067,Sucursal 23,Experiencia,Tasa de reclamos,84.88,%
2024-12,Oficial 067,Sucursal 23,Experiencia,Tiempo de espera,80.44,Horas
2024-12,Oficial 068,Sucursal 23,Eficiencia,Tiempo de procesamiento,91.08,Horas
2024-12,Oficial 068,Sucursal 23,Eficiencia,Clientes atendidos por hora,85.85,Horas
2024-12,Oficial 068,Sucursal 23,Eficiencia,Tasa de errores,63.46,%
2024-12,Oficial 068,Sucursal 23,Calidad,Revisión manual necesaria,70.71,Horas
2024-12,Oficial 068,Sucursal 23,Calidad,Tasa de rechazo,65.22,%
2024-12,Oficial 068,Sucursal 23,Calidad,Cumplimiento de normativa,83.8,Horas
2024-12,Oficial 068,Sucursal 23,Experiencia,Satisfacción del cliente,82.69,Puntos
2024-12,Oficial 068,Sucursal 23,Experiencia,Tasa de reclamos,98.67,%
2024-12,Oficial 068,Sucursal 23,Experiencia,Tiempo de espera,74.07,Horas
2024-12,Oficial 069,Sucursal 23,Eficiencia,Tiempo de procesamiento,65.61,Horas
2024-12,Oficial 069,Sucursal 23,Eficiencia,Clientes atendidos por hora,79.37,Horas
2024-12,Oficial 069,Sucursal 23,Eficiencia,Tasa de errores,63.72,%
2024-12,Oficial 069,Sucursal 23,Calidad,Revisión manual necesaria,97.35,Horas
2024-12,Oficial 069,Sucursal 23,Calidad,Tasa de rechazo,97.24,%
2024-12,Oficial 069,Sucursal 23,Calidad,Cumplimiento de normativa,71.01,Horas
2024-12,Oficial 069,Sucursal 23,Experiencia,Satisfacción del cliente,62.4,Puntos
2024-12,Oficial 069,Sucursal 23,Experiencia,Tasa de reclamos,89.77,%
2024-12,Oficial 069,Sucursal 23,Experiencia,Tiempo de espera,74.09,Horas
2024-12,Oficial 070,Sucursal 24,Eficiencia,Tiempo de procesamiento,69.76,Horas
2024-12,Oficial 070,Sucursal 24,Eficiencia,Clientes atendidos por hora,69.55,Horas
2024-12,Oficial 070,Sucursal 24,Eficiencia,Tasa de errores,61.38,%
2024-12,Oficial 070,Sucursal 24,Calidad,Revisión manual necesaria,64.24,Horas
2024-12,Oficial 070,Sucursal 24,Calidad,Tasa de rechazo,76.82,%
2024-12,Oficial 070,Sucursal 24,Calidad,Cumplimiento de normativa,92.94,Horas
2024-12,Oficial 070,Sucursal 24,Experiencia,Satisfacción del cliente,97.27,Puntos
2024-12,Oficial 070,Sucursal 24,Experiencia,Tasa de reclamos,62.21,%
2024-12,Oficial 070,Sucursal 24,Experiencia,Tiempo de espera,97.77,Horas
2024-12,Oficial 071,Sucursal 24,Eficiencia,Tiempo de procesamiento,71.87,Horas
2024-12,Oficial 071,Sucursal 24,Eficiencia,Clientes atendidos por hora,65.11,Horas
2024-12,Oficial 071,Sucursal 24,Eficiencia,Tasa de errores,67.94,%
2024-12,Oficial 071,Sucursal 24,Calidad,Revisión manual necesaria,97.23,Horas
2024-12,Oficial 071,Sucursal 24,Calidad,Tasa de rechazo,75.83,%
2024-12,Oficial 071,Sucursal 24,Calidad,Cumplimiento de normativa,83.92,Horas
2024-12,Oficial 071,Sucursal 24,Experiencia,Satisfacción del cliente,96.97,Puntos
2024-12,Oficial 071,Sucursal 24,Experiencia,Tasa de reclamos,85.61,%
2024-12,Oficial 071,Sucursal 24,Experiencia,Tiempo de espera,70.47,Horas
2024-12,Oficial 072,Sucursal 24,Eficiencia,Tiempo de procesamiento,66.35,Horas
2024-12,Oficial 072,Sucursal 24,Eficiencia,Clientes atendidos por hora,61.1,Horas
2024-12,Oficial 072,Sucursal 24,Eficiencia,Tasa de errores,88.97,%
2024-12,Oficial 072,Sucursal 24,Calidad,Revisión manual necesaria,70.35,Horas
2024-12,Oficial 072,Sucursal 24,Calidad,Tasa de rechazo,89.06,%
2024-12,Oficial 072,Sucursal 24,Calidad,Cumplimiento de normativa,75.52,Horas
2024-12,Oficial 072,Sucursal 24,Experiencia,Satisfacción del cliente,62.66,Puntos
2024-12,Oficial 072,Sucursal 24,Experiencia,Tasa de reclamos,86.97,%
2024-12,Oficial 072,Sucursal 24,Experiencia,Tiempo de espera,79.08,Horas
2024-12,Procesamiento Comercial,Casa Matriz,Eficiencia,Tiempo de procesamiento,93.11,Horas
2024-12,Procesamiento Comercial,Casa Matriz,Eficiencia,Clientes atendidos por hora,70.16,Horas
2024-12,Procesamiento Comercial,Casa Matriz,Eficiencia,Tasa de errores,93.61,%
2024-12,Procesamiento Comercial,Casa Matriz,Calidad,Revisión manual necesaria,88.07,Horas
2024-12,Procesamiento Comercial,Casa Matriz,Calidad,Tasa de rechazo,96.07,%
2024-12,Procesamiento Comercial,Casa Matriz,Calidad,Cumplimiento de normativa,92.87,Horas
2024-12,Procesamiento Comercial,Casa Matriz,Experiencia,Satisfacción del cliente,75.91,Puntos
2024-12,Procesamiento Comercial,Casa Matriz,Experiencia,Tasa de reclamos,80.61,%
2024-12,Procesamiento Comercial,Casa Matriz,Experiencia,Tiempo de espera,72.96,Horas
2025-01,Oficial 001,Sucursal 01,Eficiencia,Tiempo de procesamiento,67.65,Horas
2025-01,Oficial 001,Sucursal 01,Eficiencia,Clientes atendidos por hora,99.52,Horas
2025-01,Oficial 001,Sucursal 01,Eficiencia,Tasa de errores,86.5,%
2025-01,Oficial 001,Sucursal 01,Calidad,Revisión manual necesaria,98.31,Horas
2025-01,Oficial 001,Sucursal 01,Calidad,Tasa de rechazo,86.12,%
2025-01,Oficial 001,Sucursal 01,Calidad,Cumplimiento de normativa,63.85,Horas
2025-01,Oficial 001,Sucursal 01,Experiencia,Satisfacción del cliente,64.88,Puntos
2025-01,Oficial 001,Sucursal 01,Experiencia,Tasa de reclamos,67.91,%
2025-01,Oficial 001,Sucursal 01,Experiencia,Tiempo de espera,78.43,Horas
2025-01,Oficial 002,Sucursal 01,Eficiencia,Tiempo de procesamiento,76.42,Horas
2025-01,Oficial 002,Sucursal 01,Eficiencia,Clientes atendidos por hora,89.45,Horas
2025-01,Oficial 002,Sucursal 01,Eficiencia,Tasa de errores,98.31,%
2025-01,Oficial 002,Sucursal 01,Calidad,Revisión manual necesaria,98.97,Horas
2025-01,Oficial 002,Sucursal 01,Calidad,Tasa de rechazo,78.15,%
2025-01,Oficial 002,Sucursal 01,Calidad,Cumplimiento de normativa,61.98,Horas
2025-01,Oficial 002,Sucursal 01,Experiencia,Satisfacción del cliente,63.86,Puntos
2025-01,Oficial 002,Sucursal 01,Experiencia,Tasa de reclamos,95.49,%
2025-01,Oficial 002,Sucursal 01,Experiencia,Tiempo de espera,98.81,Horas
2025-01,Oficial 003,Sucursal 01,Eficiencia,Tiempo de procesamiento,81.18,Horas
2025-01,Oficial 003,Sucursal 01,Eficiencia,Clientes atendidos por hora,71.01,Horas
2025-01,Oficial 003,Sucursal 01,Eficiencia,Tasa de errores,97.41,%
2025-01,Oficial 003,Sucursal 01,Calidad,Revisión manual necesaria,76.33,Horas
2025-01,Oficial 003,Sucursal 01,Calidad,Tasa de rechazo,86.83,%
2025-01,Oficial 003,Sucursal 01,Calidad,Cumplimiento de normativa,60.22,Horas
2025-01,Oficial 003,Sucursal 01,Experiencia,Satisfacción del cliente,91.21,Puntos
2025-01,Oficial 003,Sucursal 01,Experiencia,Tasa de reclamos,83.93,%
2025-01,Oficial 003,Sucursal 01,Experiencia,Tiempo de espera,90.03,Horas
2025-01,Oficial 004,Sucursal 02,Eficiencia,Tiempo de procesamiento,78.43,Horas
2025-01,Oficial 004,Sucursal 02,Eficiencia,Clientes atendidos por hora,84.96,Horas
2025-01,Oficial 004,Sucursal 02,Eficiencia,Tasa de errores,88.08,%
2025-01,Oficial 004,Sucursal 02,Calidad,Revisión manual necesaria,86.92,Horas
2025-01,Oficial 004,Sucursal 02,Calidad,Tasa de rechazo,97.04,%
2025-01,Oficial 004,Sucursal 02,Calidad,Cumplimiento de normativa,73.12,Horas
2025-01,Oficial 004,Sucursal 02,Experiencia,Satisfacción del cliente,82.75,Puntos
2025-01,Oficial 004,Sucursal 02,Experiencia,Tasa de reclamos,79.54,%
2025-01,Oficial 004,Sucursal 02,Experiencia,Tiempo de espera,78.17,Horas
2025-01,Oficial 005,Sucursal 02,Eficiencia,Tiempo de procesamiento,91.62,Horas
2025-01,Oficial 005,Sucursal 02,Eficiencia,Clientes atendidos por hora,65.93,Horas
2025-01,Oficial 005,Sucursal 02,Eficiencia,Tasa de errores,77.33,%
2025-01,Oficial 005,Sucursal 02,Calidad,Revisión manual necesaria,81.62,Horas
2025-01,Oficial 005,Sucursal 02,Calidad,Tasa de rechazo,67.17,%
2025-01,Oficial 005,Sucursal 02,Calidad,Cumplimiento de normativa,83.83,Horas
2025-01,Oficial 005,Sucursal 02,Experiencia,Satisfacción del cliente,62.94,Puntos
2025-01,Oficial 005,Sucursal 02,Experiencia,Tasa de reclamos,96.23,%
2025-01,Oficial 005,Sucursal 02,Experiencia,Tiempo de espera,66.14,Horas
2025-01,Oficial 006,Sucursal 02,Eficiencia,Tiempo de procesamiento,61.25,Horas
2025-01,Oficial 006,Sucursal 02,Eficiencia,Clientes atendidos por hora,63.93,Horas
2025-01,Oficial 006,Sucursal 02,Eficiencia,Tasa de errores,65.11,%
2025-01,Oficial 006,Sucursal 02,Calidad,Revisión manual necesaria,80.56,Horas
2025-01,Oficial 006,Sucursal 02,Calidad,Tasa de rechazo,68.01,%
2025-01,Oficial 006,Sucursal 02,Calidad,Cumplimiento de normativa,95.57,Horas
2025-01,Oficial 006,Sucursal 02,Experiencia,Satisfacción del cliente,99.65,Puntos
2025-01,Oficial 006,Sucursal 02,Experiencia,Tasa de reclamos,72.42,%
2025-01,Oficial 006,Sucursal 02,Experiencia,Tiempo de espera,98.65,Horas
2025-01,Oficial 007,Sucursal 03,Eficiencia,Tiempo de procesamiento,88.69,Horas
2025-01,Oficial 007,Sucursal 03,Eficiencia,Clientes atendidos por hora,74.81,Horas
2025-01,Oficial 007,Sucursal 03,Eficiencia,Tasa de errores,71.55,%
2025-01,Oficial 007,Sucursal 03,Calidad,Revisión manual necesaria,62.82,Horas
2025-01,Oficial 007,Sucursal 03,Calidad,Tasa de rechazo,78.52,%
2025-01,Oficial 007,Sucursal 03,Calidad,Cumplimiento de normativa,92.6,Horas
2025-01,Oficial 007,Sucursal 03,Experiencia,Satisfacción del cliente,91.89,Puntos
2025-01,Oficial 007,Sucursal 03,Experiencia,Tasa de reclamos,74.93,%
2025-01,Oficial 007,Sucursal 03,Experiencia,Tiempo de espera,68.14,Horas
2025-01,Oficial 008,Sucursal 03,Eficiencia,Tiempo de procesamiento,96.78,Horas
2025-01,Oficial 008,Sucursal 03,Eficiencia,Clientes atendidos por hora,70.7,Horas
2025-01,Oficial 008,Sucursal 03,Eficiencia,Tasa de errores,99.67,%
2025-01,Oficial 008,Sucursal 03,Calidad,Revisión manual necesaria,75.79,Horas
2025-01,Oficial 008,Sucursal 03,Calidad,Tasa de rechazo,62.39,%
2025-01,Oficial 008,Sucursal 03,Calidad,Cumplimiento de normativa,73.19,Horas
2025-01,Oficial 008,Sucursal 03,Experiencia,Satisfacción del cliente,84.1,Puntos
2025-01,Oficial 008,Sucursal 03,Experiencia,Tasa de reclamos,62.07,%
2025-01,Oficial 008,Sucursal 03,Experiencia,Tiempo de espera,65.44,Horas
2025-01,Oficial 009,Sucursal 03,Eficiencia,Tiempo de procesamiento,80.86,Horas
2025-01,Oficial 009,Sucursal 03,Eficiencia,Clientes atendidos por hora,93.0,Horas
2025-01,Oficial 009,Sucursal 03,Eficiencia,Tasa de errores,66.01,%
2025-01,Oficial 009,Sucursal 03,Calidad,Revisión manual necesaria,64.76,Horas
2025-01,Oficial 009,Sucursal 03,Calidad,Tasa de rechazo,71.24,%
2025-01,Oficial 009,Sucursal 03,Calidad,Cumplimiento de normativa,67.54,Horas
2025-01,Oficial 009,Sucursal 03,Experiencia,Satisfacción del cliente,75.62,Puntos
2025-01,Oficial 009,Sucursal 03,Experiencia,Tasa de reclamos,75.65,%
2025-01,Oficial 009,Sucursal 03,Experiencia,Tiempo de espera,83.85,Horas
2025-01,Oficial 010,Sucursal 04,Eficiencia,Tiempo de procesamiento,81.35,Horas
2025-01,Oficial 010,Sucursal 04,Eficiencia,Clientes atendidos por hora,64.44,Horas
2025-01,Oficial 010,Sucursal 04,Eficiencia,Tasa de errores,99.05,%
2025-01,Oficial 010,Sucursal 04,Calidad,Revisión manual necesaria,96.36,Horas
2025-01,Oficial 010,Sucursal 04,Calidad,Tasa de rechazo,95.16,%
2025-01,Oficial 010,Sucursal 04,Calidad,Cumplimiento de normativa,98.81,Horas
2025-01,Oficial 010,Sucursal 04,Experiencia,Satisfacción del cliente,65.31,Puntos
2025-01,Oficial 010,Sucursal 04,Experiencia,Tasa de reclamos,91.75,%
2025-01,Oficial 010,Sucursal 04,Experiencia,Tiempo de espera,94.68,Horas
2025-01,Oficial 011,Sucursal 04,Eficiencia,Tiempo de procesamiento,75.9,Horas
2025-01,Oficial 011,Sucursal 04,Eficiencia,Clientes atendidos por hora,89.36,Horas
2025-01,Oficial 011,Sucursal 04,Eficiencia,Tasa de errores,87.29,%
2025-01,Oficial 011,Sucursal 04,Calidad,Revisión manual necesaria,96.14,Horas
2025-01,Oficial 011,Sucursal 04,Calidad,Tasa de rechazo,80.36,%
2025-01,Oficial 011,Sucursal 04,Calidad,Cumplimiento de normativa,77.12,Horas
2025-01,Oficial 011,Sucursal 04,Experiencia,Satisfacción del cliente,96.86,Puntos
2025-01,Oficial 011,Sucursal 04,Experiencia,Tasa de reclamos,71.38,%
2025-01,Oficial 011,Sucursal 04,Experiencia,Tiempo de espera,92.58,Horas
2025-01,Oficial 012,Sucursal 04,Eficiencia,Tiempo de procesamiento,79.35,Horas
2025-01,Oficial 012,Sucursal 04,Eficiencia,Clientes atendidos por hora,65.38,Horas
2025-01,Oficial 012,Sucursal 04,Eficiencia,Tasa de errores,75.41,%
2025-01,Oficial 012,Sucursal 04,Calidad,Revisión manual necesaria,70.6,Horas
2025-01,Oficial 012,Sucursal 04,Calidad,Tasa de rechazo,96.35,%
2025-01,Oficial 012,Sucursal 04,Calidad,Cumplimiento de normativa,66.9,Horas
2025-01,Oficial 012,Sucursal 04,Experiencia,Satisfacción del cliente,64.21,Puntos
2025-01,Oficial 012,Sucursal 04,Experiencia,Tasa de reclamos,72.77,%
2025-01,Oficial 012,Sucursal 04,Experiencia,Tiempo de espera,97.15,Horas
2025-01,Oficial 013,Sucursal 05,Eficiencia,Tiempo de procesamiento,97.95,Horas
2025-01,Oficial 013,Sucursal 05,Eficiencia,Clientes atendidos por hora,97.28,Horas
2025-01,Oficial 013,Sucursal 05,Eficiencia,Tasa de errores,60.98,%
2025-01,Oficial 013,Sucursal 05,Calidad,Revisión manual necesaria,61.37,Horas
2025-01,Oficial 013,Sucursal 05,Calidad,Tasa de rechazo,94.35,%
2025-01,Oficial 013,Sucursal 05,Calidad,Cumplimiento de normativa,88.9,Horas
2025-01,Oficial 013,Sucursal 05,Experiencia,Satisfacción del cliente,63.45,Puntos
2025-01,Oficial 013,Sucursal 05,Experiencia,Tasa de reclamos,92.16,%
2025-01,Oficial 013,Sucursal 05,Experiencia,Tiempo de espera,87.98,Horas
2025-01,Oficial 014,Sucursal 05,Eficiencia,Tiempo de procesamiento,68.33,Horas
2025-01,Oficial 014,Sucursal 05,Eficiencia,Clientes atendidos por hora,92.63,Horas
2025-01,Oficial 014,Sucursal 05,Eficiencia,Tasa de errores,96.67,%
2025-01,Oficial 014,Sucursal 05,Calidad,Revisión manual necesaria,83.05,Horas
2025-01,Oficial 014,Sucursal 05,Calidad,Tasa de rechazo,95.64,%
2025-01,Oficial 014,Sucursal 05,Calidad,Cumplimiento de normativa,80.32,Horas
2025-01,Oficial 014,Sucursal 05,Experiencia,Satisfacción del cliente,67.48,Puntos
2025-01,Oficial 014,Sucursal 05,Experiencia,Tasa de reclamos,68.72,%
2025-01,Oficial 014,Sucursal 05,Experiencia,Tiempo de espera,72.41,Horas
2025-01,Oficial 015,Sucursal 05,Eficiencia,Tiempo de procesamiento,67.73,Horas
2025-01,Oficial 015,Sucursal 05,Eficiencia,Clientes atendidos por hora,95.45,Horas
2025-01,Oficial 015,Sucursal 05,Eficiencia,Tasa de errores,81.47,%
2025-01,Oficial 015,Sucursal 05,Calidad,Revisión manual necesaria,73.54,Horas
2025-01,Oficial 015,Sucursal 05,Calidad,Tasa de rechazo,92.21,%
2025-01,Oficial 015,Sucursal 05,Calidad,Cumplimiento de normativa,69.53,Horas
2025-01,Oficial 015,Sucursal 05,Experiencia,Satisfacción del cliente,69.23,Puntos
2025-01,Oficial 015,Sucursal 05,Experiencia,Tasa de reclamos,60.69,%
2025-01,Oficial 015,Sucursal 05,Experiencia,Tiempo de espera,98.44,Horas
2025-01,Oficial 016,Sucursal 06,Eficiencia,Tiempo de procesamiento,68.83,Horas
2025-01,Oficial 016,Sucursal 06,Eficiencia,Clientes atendidos por hora,75.83,Horas
2025-01,Oficial 016,Sucursal 06,Eficiencia,Tasa de errores,97.7,%
2025-01,Oficial 016,Sucursal 06,Calidad,Revisión manual necesaria,91.94,Horas
2025-01,Oficial 016,Sucursal 06,Calidad,Tasa de rechazo,82.83,%
2025-01,Oficial 016,Sucursal 06,Calidad,Cumplimiento de normativa,92.21,Horas
2025-01,Oficial 016,Sucursal 06,Experiencia,Satisfacción del cliente,73.86,Puntos
2025-01,Oficial 016,Sucursal 06,Experiencia,Tasa de reclamos,91.04,%
2025-01,Oficial 016,Sucursal 06,Experiencia,Tiempo de espera,75.41,Horas
2025-01,Oficial 017,Sucursal 06,Eficiencia,Tiempo de procesamiento,95.22,Horas
2025-01,Oficial 017,Sucursal 06,Eficiencia,Clientes atendidos por hora,83.19,Horas
2025-01,Oficial 017,Sucursal 06,Eficiencia,Tasa de errores,62.69,%
2025-01,Oficial 017,Sucursal 06,Calidad,Revisión manual necesaria,64.12,Horas
2025-01,Oficial 017,Sucursal 06,Calidad,Tasa de rechazo,88.26,%
2025-01,Oficial 017,Sucursal 06,Calidad,Cumplimiento de normativa,90.42,Horas
2025-01,Oficial 017,Sucursal 06,Experiencia,Satisfacción del cliente,68.52,Puntos
2025-01,Oficial 017,Sucursal 06,Experiencia,Tasa de reclamos,62.11,%
2025-01,Oficial 017,Sucursal 06,Experiencia,Tiempo de espera,63.13,Horas
2025-01,Oficial 018,Sucursal 06,Eficiencia,Tiempo de procesamiento,90.66,Horas
2025-01,Oficial 018,Sucursal 06,Eficiencia,Clientes atendidos por hora,74.28,Horas
2025-01,Oficial 018,Sucursal 06,Eficiencia,Tasa de errores,68.77,%
2025-01,Oficial 018,Sucursal 06,Calidad,Revisión manual necesaria,93.35,Horas
2025-01,Oficial 018,Sucursal 06,Calidad,Tasa de rechazo,91.76,%
2025-01,Oficial 018,Sucursal 06,Calidad,Cumplimiento de normativa,63.49,Horas
2025-01,Oficial 018,Sucursal 06,Experiencia,Satisfacción del cliente,79.83,Puntos
2025-01,Oficial 018,Sucursal 06,Experiencia,Tasa de reclamos,97.55,%
2025-01,Oficial 018,Sucursal 06,Experiencia,Tiempo de espera,78.22,Horas
2025-01,Oficial 019,Sucursal 07,Eficiencia,Tiempo de procesamiento,63.42,Horas
2025-01,Oficial 019,Sucursal 07,Eficiencia,Clientes atendidos por hora,80.88,Horas
2025-01,Oficial 019,Sucursal 07,Eficiencia,Tasa de errores,79.6,%
2025-01,Oficial 019,Sucursal 07,Calidad,Revisión manual necesaria,98.17,Horas
2025-01,Oficial 019,Sucursal 07,Calidad,Tasa de rechazo,88.39,%
2025-01,Oficial 019,Sucursal 07,Calidad,Cumplimiento de normativa,96.79,Horas
2025-01,Oficial 019,Sucursal 07,Experiencia,Satisfacción del cliente,76.62,Puntos
2025-01,Oficial 019,Sucursal 07,Experiencia,Tasa de reclamos,76.83,%
2025-01,Oficial 019,Sucursal 07,Experiencia,Tiempo de espera,67.22,Horas
2025-01,Oficial 020,Sucursal 07,Eficiencia,Tiempo de procesamiento,74.43,Horas
2025-01,Oficial 020,Sucursal 07,Eficiencia,Clientes atendidos por hora,79.15,Horas
2025-01,Oficial 020,Sucursal 07,Eficiencia,Tasa de errores,73.14,%
2025-01,Oficial 020,Sucursal 07,Calidad,Revisión manual necesaria,76.08,Horas
2025-01,Oficial 020,Sucursal 07,Calidad,Tasa de rechazo,78.44,%
2025-01,Oficial 020,Sucursal 07,Calidad,Cumplimiento de normativa,86.51,Horas
2025-01,Oficial 020,Sucursal 07,Experiencia,Satisfacción del cliente,68.77,Puntos
2025-01,Oficial 020,Sucursal 07,Experiencia,Tasa de reclamos,90.87,%
2025-01,Oficial 020,Sucursal 07,Experiencia,Tiempo de espera,85.82,Horas
2025-01,Oficial 021,Sucursal 07,Eficiencia,Tiempo de procesamiento,75.28,Horas
